PC1,PC2,cluster_kmeans,cluster_agg
0.9510486847907585,0.2322704499371934,0,1
0.7892597245177694,-0.2118019801000366,0,1
0.756820027527311,-0.42093777264471066,0,1
1.3666816607632186,-0.3942927799191896,0,1
1.4612141150359332,1.021189955040307,0,1
1.3073438459051834,1.5429423026664233,0,1
1.0726714755728182,0.47109787647905427,0,1
1.6224070000542814,0.7538382662834089,0,1
1.1561185701450185,0.18347287579926924,0,1
0.4282898554363135,-1.5071376290755922,0,1
1.0701570363544097,0.9419244029598943,0,1
0.8899295970246709,-0.10094644242027764,0,1
1.9426906020695145,1.3396857377322613,0,1
0.8103277595109207,-0.37217266794871817,0,1
2.1531864052411276,2.0645354476922133,0,1
1.4653121340719908,-0.3007429694937022,0,1
0.2332563381854869,-0.8921163192866985,0,1
0.6214162399636246,0.6576007287892459,0,1
2.4122384736517493,2.5638404433557875,0,1
1.8180607238416457,2.2383566980019056,0,1
1.0016271383672837,0.649369623325446,0,1
